code,name,group,city,state,region,stateCode
AR04296,Phoenix Contact India P Ltd,Corporate,Delhi,Delhi,Northern,DL
AR04316,Flatworld Billing Services Pvt Ltd,Corporate,Pune,Maharashtra,Western,MH
AR04299,Millionyears.old,Other,Noida,Uttar Pradesh,Northern,UP
AR04309,Mahadev Group of Companies,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04324,Geosurveyor And Foundation Engineers,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04274,DB Corp Limited,Other,Noida,Uttar Pradesh,Northern,UP
AR04320,Dror Services Pvt Ltd,Corporate,Gurgaon,Haryana,Northern,HR
AR04283,FC Tecnrgy Private Limited,Corporate,Gurgaon,Haryana,Northern,HR
AR04287,91Digital Web Private Limited,Corporate,Gurgaon,Haryana,Northern,HR
AR04289,Salesforce.com India Pvt Ltd,Corporate,Bangalore,Karnataka,Southern,KA
AR04310,Anderson Corporation,Corporate,Mumbai,Maharashtra,Western,MH
AR04312,Bizfleet Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR04275,M S Enterprises,Corporate,Pune,Maharashtra,Western,MH
AR04291,Kreative Konsultants,Corporate,Noida,Uttar Pradesh,Northern,UP
AR04307,Sai Collections,Corporate,Delhi,Delhi,Northern,DL
AR04228,Beckman Coulter India Private Limited,Corporate,Bangalore,Karnataka,Southern,KA
AR02254,Kapoor Kumar And Associates,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04303,Pratham Press,Corporate,Delhi,Delhi,Northern,DL
AR04308,Cuirally Solutions Pvt Ltd,Corporate,Chennai,Tamil Nadu,Southern,TN
AR04314,Sunflex Global Sales Corp.,Other,Delhi,Delhi,Northern,DL
AR04281,Creative Stitch Enterprises Private Limited,Corporate,Kurukshetra,Haryana,Northern,HR
AR04301,Smartnet Software Pvt Ltd,Corporate,HADAPSAR,Maharashtra,Western,MH
AR00303,Petra Creations Pvt. Ltd,Corporate,Cochin,Kerala,Southern,KL
AR04318,Avn Business Solutions Pvt Ltd,Other,Aurangabad,Maharashtra,Western,MH
AR04326,Rahul Graphics,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04333,Classic Advertising Group,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR00001,2getherz Marketing Pvt. LTD.,Corporate,Delhi,Delhi,Northern,DL
AR01859,DHARAMPAL SATYAPAL LIMITED,Corporate,Gautam Buddha Nagar,Uttar Pradesh,Northern,UP
AR03895,Mohit Lazer,Other,Delhi,Delhi,Northern,DL
AR03986,Sadashiv Traders,Distributo,Ludhiana,Punjab,Northern,PB
AR03992,Walking Customer - Mumbai,Other,Mumbai,Maharashtra,Western,MH
AR04279,Naaptol Online Shopping Pvt Ltd,Online B2C,Mumbai,Maharashtra,Western,MH
AR04311,Rohit Tech.,Distributo,Hamirpur,Himachal Pradesh,Northern,HP
AR04322,Hwin Technology LLP,Corporate,FARIDABAD,Haryana,Northern,HR
AR04323,Fashion Jewels,Distributo,Ahmedabad,Gujarat,Western,GJ
AR04327,Shiv Accessories,Distributo,Ajmer,Rajasthan,Northern,RJ
AR04328,Zomato Limited,Corporate,Bangalore,Karnataka,Southern,KA
AR04329,Diamond Tree Merchants LLP,Other,Noida,Uttar Pradesh,Northern,UP
AR04330,Bigfoot Retail Solutions Pvt Ltd,Other,Delhi,Delhi,Northern,DL
AR04331,Shree Om Solutions,Distributo,Kolkata,West Bengal,Eastern,WB
AR04332,Ecomestre Collective LLP,Corporate,Jaipur,Rajasthan,Northern,RJ
AR04334,Shashi Kamal & Associates,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04336,SAB Events & Governance Now Media Ltd,Corporate,Mumbai,Maharashtra,Western,MH
AR04337,Aditya Birla Insurance Brokers Ltd,Corporate,Mumbai,Maharashtra,Western,MH
AR04338,Deepshika Electronics,Distributo,Nalbari,Assam,Northeastern,AS
AR04339,H.N.B Enterprises,Distributo,Haridwar,Uttarakhand,Northern,UK
AR04342,DS Chewing Products LLP,Corporate,Noida,Uttar Pradesh,Northern,UP
AR04343,25 Dhruv enterprises,Corporate,Delhi,Delhi,Northern,DL
AR04344,Avantech Business Solutions Private Limited,Corporate,Chennai,Tamil Nadu,Southern,TN
AR04345,Shri Laxmi Manufacture,Corporate,Mumbai,Maharashtra,Western,MH
AR04346,Shri Kishan Mahesh Kumar,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04350,Stamp Bridge Technologies,Corporate,Coimbatore,Tamil Nadu,Southern,TN
AR04351,Halima Marketing And Solutions Pvt Ltd,Distributo,Mumbai,Maharashtra,Western,MH
AR04352,Kansons Industries Limited,Corporate,Noida,Uttar Pradesh,Northern,UP
AR04353,Kohli Brothers,Corporate,Delhi,Delhi,Northern,DL
AR04354,ALPHAMOB PRIVATE LIMITED,Corporate,Gurgaon,Haryana,Northern,HR
AR04355,M/s Maruti Chemical,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04357,Endolap Mamc,Corporate,Delhi,Delhi,Northern,DL
AR04358,Darshan Electronics,Distributo,Solapur,Maharashtra,Western,MH
AR04359,Bike Zone,Distributo,Bhatpara,West Bengal,Eastern,WB
AR04360,Kinkajo (OPC) Pvt Ltd,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04361,Anjaneri Enterprises,Distributo,Sonepur,Odisha,Eastern,OD
AR04362,Prarabdh Enterprises,Corporate,Gandhinagar,Gujarat,Western,GJ
AR04363,Dhruv Enterprises,Distributo,Solapur,Maharashtra,Western,MH
AR04364,Shri Amarnath Ji Enterprises,Corporate,Meerut,Uttar Pradesh,Northern,UP
AR04365,Shri Samarth Distributors,Distributo,Khandala,Maharashtra,Western,MH
AR04366,D S Enterprises,Other,FARIDABAD,Haryana,Northern,HR
AR04367,Enerbiz,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04368,Bhatnagar Amenities Pvt Ltd,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04369,Global Tradelinks,Corporate,Delhi,Delhi,Northern,DL
AR04371,Nexzen Solutions,Distributo,Raipur,Chhattisgarh,Central,CG
AR01318,Everrise Infosolution Pvt. Ltd,Distributo,Patna,Bihar,Eastern,BR
AR02454,HUES,Corporate,Pune,Maharashtra,Western,MH
AR03495,Kota Marketing Inc,Distributo,Bangalore,Karnataka,Southern,KA
AR04248,Urbane Designs,Corporate,Bangalore,Karnataka,Southern,KA
AR04356,Nirakar Associate,Distributo,Gwalior,Madhya Pradesh,Central,MP
AR04370,Chakkaravarthy Traders,Distributo,Thanjavur,Tamil Nadu,Southern,TN
AR04372,The Creative Dreamz,Corporate,Delhi,Delhi,Northern,DL
AR04373,H R Techno & Equipments,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04374,JSP Projects Private Limited,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04375,Anant Trade,Corporate,Noida,Uttar Pradesh,Northern,UP
AR04376,Elite Global Business Services Pvt Ltd,Corporate,Mumbai,Maharashtra,Western,MH
AR04377,Raisurana & Sons,Corporate,Jamshedpur,Jharkhand,Eastern,JH
AR04378,Nayan Cellcom,Distributo,Raigarh,Chhattisgarh,Central,CG
AR04379,Sushima Pharmaceuticals Private Limited,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04380,Thoughtpilots India Pvt Ltd,Corporate,Jaipur,Rajasthan,Northern,RJ
AR04382,RPA Study Circle Pvt Ltd,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04383,Theme Ambience Enterprises Pvt Ltd,Corporate,Hyderabad,Telangana,Southern,TS
AR04384,Blue Star,Distributo,Delhi,Delhi,Northern,DL
AR04385,Arrow PC Network Pvt Ltd,Corporate,Delhi,Delhi,Northern,DL
AR04386,Shree Ganesh Sales & Services,Distributo,Akola,Maharashtra,Western,MH
AR04387,A.I. Traders,Corporate,Delhi,Delhi,Northern,DL
AR04388,Zayn Electronics,Distributo,Tirunelveli,Tamil Nadu,Southern,TN
AR04389,T D S Management Consultant Pvt Ltd,Other,Lucknow,Uttar Pradesh,Northern,UP
AR04390,Traveldesk Studio,Corporate,Delhi,Delhi,Northern,DL
AR04391,Caper India Pvt Ltd,Corporate,Panchkula,Haryana,Northern,HR
AR04392,Ishi Lifecare Pvt Ltd,Distributo,Patna,Bihar,Eastern,BR
AR04393,Polaris Dessein,Other,Noida,Uttar Pradesh,Northern,UP
AR04394,Pranshul Enterprises,Distributo,Ferozepur,Punjab,Northern,PB
AR04395,Xceed Automation,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04396,Hare Krishna Engg Works,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04397,Abhay Techno Services Pvt Ltd,Online B2B,Gurgaon,Haryana,Northern,HR
AR04401,S.A. Enterprises,Distributo,Jhumpura,Odisha,Eastern,OD
AR04402,N S Enterprise,Distributo,Bongaigaon,Assam,Northeastern,AS
AR04403,Mobilewala Enterprises,Distributo,Aurangabad,Maharashtra,Western,MH
AR04404,Reliance Retail Limited,Corporate,Hyderabad,Telangana,Southern,TS
AR04405,OM AROMA WORLD,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04406,Dukandwar,Corporate,Delhi,Delhi,Northern,DL
AR04407,A Complete Tax Solution,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04411,Jagdamba Telecom,Distributo,Abohar,Punjab,Northern,PB
AR04412,Darshana Pharma (Medicine Wholesale),Corporate,Guwahati,Assam,Northeastern,AS
AR04413,Ritika Enterprises,Corporate,Ghaziabad,Uttar Pradesh,Northern,UP
AR04414,Empor Marcom LLP,Corporate,Delhi,Delhi,Northern,DL
AR04415,RD International,Distributo,Ambala,Haryana,Northern,HR
AR00169,Green Chille Business Solutions,Corporate,Gurgaon,Haryana,Northern,HR
AR00359,SKYMY PRINTDIGI PRIVATE LIMITED,Corporate,Delhi,Delhi,Northern,DL
AR01669,Jam Infosystems Pvt. Ltd.,Corporate,Delhi,Delhi,Northern,DL
AR02404,DHRITI ENTERPRISES,Corporate,Hyderabad,Telangana,Southern,TS
AR04302,BMT India Technologies,Other,Delhi,Delhi,Northern,DL
AR04398,Unistring Tech Solutions Private Limited,Corporate,Hyderabad,Telangana,Southern,TS
AR04400,Dream Mobiles,Distributo,Kumbakonam,Tamil Nadu,Southern,TN
AR04408,Barak Valley Cements Limited,Corporate,Karimganj,Assam,Northeastern,AS
AR04409,Grow Indigo Pvt Ltd,Corporate,Mumbai,Maharashtra,Western,MH
AR04410,Uniorbit Technologies Private Limited(UNI Rewards),Reward,Bangalore,Karnataka,Southern,KA
AR04417,Techjockey Infotech Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR04419,Kalalu Roadways Pvt Ltd,Corporate,Bangalore,Karnataka,Southern,KA
AR04420,UM Business Solutions & Services,Corporate,Ghaziabad,Uttar Pradesh,Northern,UP
AR04421,Lalityam Computers,Distributo,Chirawa,Rajasthan,Northern,RJ
AR04422,Rajesh Kumar Meena,Corporate,Delhi,Delhi,Northern,DL
AR04423,Shree Hanuman Marketing,Distributo,Thanjavur,Tamil Nadu,Southern,TN
AR04424,Champion Computers,Distributo,Kota,Rajasthan,Northern,RJ
AR04425,Master G Electronics,Distributo,Gorakhpur,Uttar Pradesh,Northern,UP
AR04428,Neuvo Gadgets & Lifestyle,Corporate,Hyderabad,Telangana,Southern,TS
AR04430,Presente,Corporate,Delhi,Delhi,Northern,DL
AR04431,Beats Tech Solutions,Distributo,Dehradun,Uttarakhand,Northern,UK
AR04432,Elite Event And Exhibition,Other,Delhi,Delhi,Northern,DL
AR04433,Green Marine,Other,Bhavnagar,Gujarat,Western,GJ
AR04434,Rahul Enterprises,Distributo,Pune,Maharashtra,Western,MH
AR04436,Dakshita Telelink,Distributo,Kota,Rajasthan,Northern,RJ
AR04437,Modish Advertising,Corporate,Delhi,Delhi,Northern,DL
AR04438,Archer Advisory Private Limited,Corporate,Nainital,Uttarakhand,Northern,UK
AR04439,Seashell Exclusive,Other,Moradabad,Uttar Pradesh,Northern,UP
AR04440,M/S Tek Process Engineers,Other,Hyderabad,Telangana,Southern,TS
AR04441,M/S Leela Vijaya Durga Foods,Other,Vijayawada,Andhra Pradesh,Southern,AP
AR04442,Gourav Electro Solutions,Other,Jaipur,Rajasthan,Northern,RJ
AR04443,Polyband Plastic Industries,Other,Mumbai,Maharashtra,Western,MH
AR04444,Fetch,Other,Siliguri,West Bengal,Eastern,WB
AR04446,Crazy Products,Other,Gorakhpur,Uttar Pradesh,Northern,UP
AR04447,Xenia Technologies,Other,Ernakulam,Kerala,Southern,KL
AR04448,Esangarh Technologies Pvt Ltd,Other,Dehradun,Uttarakhand,Northern,UK
AR04450,Sarna Hotel,Other,Lakhimpur,Uttar Pradesh,Northern,UP
AR04451,ECE Industries Ltd,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04452,Paras Enterprises,Distributo,Robertsonpet,Karnataka,Southern,KA
AR04453,BENPLAT EPP TECHNOLOGY PRIVATE LIMITED-SwishClub,Online B2C,Bangalore,Karnataka,Southern,KA
AR04454,Satnaam,Other,Mumbai,Maharashtra,Western,MH
AR04455,Design World Inc.,Other,Moradabad,Uttar Pradesh,Northern,UP
AR04456,Theming Ideas,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04457,Riya Udyog,Other,Jaipur,Rajasthan,Northern,RJ
AR04458,NVG Global Enterprises,Other,Delhi,Delhi,Northern,DL
AR04459,J.B. Khetawat & Sons,Other,Ajmer,Rajasthan,Northern,RJ
AR04461,KC Green Revolution Pvt. Ltd.,Other,Delhi,Delhi,Northern,DL
AR04462,Star Advertisers,Corporate,FARIDABAD,Haryana,Northern,HR
AR04463,Orryworx Private Limited,Other,Gurgaon,Haryana,Northern,HR
AR04465,Mahira Creations,Corporate,Mumbai,Maharashtra,Western,MH
AR04468,Loopify World Pvt Ltd,Corporate,Mumbai,Maharashtra,Western,MH
AR04470,Dievas Technologies Private Limited,Corporate,Noida,Uttar Pradesh,Northern,UP
AR04471,Egifting Solutions,Corporate,Noida,Uttar Pradesh,Northern,UP
AR04472,Halonix Technologies Pvt Ltd,Corporate,Noida,Uttar Pradesh,Northern,UP
AR04473,Asmoh Laboratories Limited,Other,Noida,Uttar Pradesh,Northern,UP
AR04475,GNR Solution Private Limited,Corporate,Pune,Maharashtra,Western,MH
AR04476,P C Concern,Corporate,Murshidabad,West Bengal,Eastern,WB
AR04478,S P S G & Company,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04479,Workdwell Solutions LLP,Corporate,Raigad,Maharashtra,Western,MH
AR04480,Himanshu Garg & Co,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04482,Akesiss Pharma (P) Limited,Corporate,Kochi,Kerala,Southern,KL
AR04484,Fortune Bud Private Limited,Corporate,Delhi,Delhi,Northern,DL
AR04487,Perceptive Security Services Pvt Ltd,Other,Bijnor,Uttar Pradesh,Northern,UP
AR04460,A H International Pvt Ltd,Corporate,Jaipur,Rajasthan,Northern,RJ
AR00521,Guruji Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR00680,Gift Desires,Corporate,Mumbai,Maharashtra,Western,MH
AR00712,Digital Green Trust,Corporate,Delhi,Delhi,Northern,DL
AR01649,O2 Enterprises,Corporate,Delhi,Delhi,Northern,DL
AR04467,Sarika Enterprises,Distributo,Patna,Bihar,Eastern,BR
AR04483,Tejas Trading,Distributo,Karnal,Haryana,Northern,HR
AR04485,Pal And Sons,Distributo,Cheeka,Haryana,Northern,HR
AR04488,House of Omnific Pvt Ltd,Corporate,Gurgaon,Haryana,Northern,HR
AR04489,SK Gadgets,Distributo,Dharmapuri,Tamil Nadu,Southern,TN
AR04490,Pramaa Mobiles And Electronics,Distributo,Baksa,Assam,Northeastern,AS
AR04492,SUI DHAAGA DESIGNS (OPC) PRIVATE LIMITED,Other,Noida,Uttar Pradesh,Northern,UP
AR04493,Rudransh Enterprises,Distributo,Darbhanga,Bihar,Eastern,BR
AR04495,United Sales Corporation,Corporate,Chandrapur,Maharashtra,Western,MH
AR04496,Disha Shaping Dreams,Corporate,Delhi,Delhi,Northern,DL
AR04497,Mahaveer Infocare,Distributo,Faizabad,Uttar Pradesh,Northern,UP
AR04498,Bro's Cafe,Corporate,Coimbatore,Tamil Nadu,Southern,TN
AR04500,Heera Motors,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04501,Goodlight Ventures And Communication Pvt. Ltd.,Corporate,Mumbai,Maharashtra,Western,MH
AR04502,Zems Interior,Other,Delhi,Delhi,Northern,DL
AR04504,Brand MB,Corporate,Mumbai,Maharashtra,Western,MH
AR04505,Vinayak Sales,Distributo,Bhilai,Chhattisgarh,Central,CG
AR04507,Khanna Infotech,Distributo,ROHTAK,Haryana,Northern,HR
AR04508,Angad Anand Traders,Distributo,Kanpur,Uttar Pradesh,Northern,UP
AR04509,Visual Display Solutions Pvt. Ltd.,Corporate,Delhi,Delhi,Northern,DL
AR04510,Smart Agencies,Distributo,Cherppulassery,Kerala,Southern,KL
AR04511,Xcel Hospitality Services,Other,Noida,Uttar Pradesh,Northern,UP
AR04513,DG Energytech,Corporate,Faidabad,Haryana,Northern,HR
AR04514,1Rivet India LLP,Corporate,Valsad,Gujarat,Western,GJ
AR04515,V.I.P. Resort,Corporate,Sirmaur,Himachal Pradesh,Northern,HP
AR04516,Source Smart India Pvt. Ltd.,Corporate,Jaipur,Rajasthan,Northern,RJ
AR04517,Menthosa Solutions Pvt. Ltd.,Corporate,Mandi,Himachal Pradesh,Northern,HP
AR04518,The Biz Gift,Corporate,Delhi,Delhi,Northern,DL
AR04520,Bhowal Studio,Distributo,Lakhimpur,Assam,Northeastern,AS
AR04521,Accessories World & Electronics,Distributo,Pithoragarh,Uttarakhand,Northern,UK
AR04522,Electronics Point,Distributo,Aurangabad,Maharashtra,Western,MH
AR04523,Uni Gifts,Corporate,Mumbai,Maharashtra,Western,MH
AR04524,Saanso Life Sciences Pvt. Ltd.,Corporate,Hyderabad,Telangana,Southern,TS
AR04525,Pioneer Enterprises,Distributo,Karnal,Haryana,Northern,HR
AR04526,Seema And Associates,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04527,Sai Ram Agency,Distributo,Jeypore,Odisha,Eastern,OD
AR04528,Pacific Enterprises,Distributo,Nashik,Maharashtra,Western,MH
AR04529,Creative Edge,Corporate,Delhi,Delhi,Northern,DL
AR04532,Agarwal Tar Udyog,Other,Ghaziabad,Uttar Pradesh,Northern,UP
AR04533,Maa Mansha Wholesale Mobile Accessories,Distributo,Alwar,Rajasthan,Northern,RJ
AR04534,Computer Gallery Systems,Distributo,Agra,Uttar Pradesh,Northern,UP
AR00387,THE CYBER SHOPPEE,Distributo,Pune,Maharashtra,Western,MH
AR02013,NPV STAFFING SERVICES PVT. LTD.,Other,Lucknow,Uttar Pradesh,Northern,UP
AR02197,Gupta and Co.,Other,Delhi,Delhi,Northern,DL
AR02560,Ludhiana Insulation,Other,Ludhiana,Punjab,Northern,PB
AR00239,Ultimate Solutions,Corporate,Goregaon,Maharashtra,Western,MH
AR00798,Tohfa 4 U,Corporate,Ahmedabad,Gujarat,Western,GJ
AR02436,Micro Access Pvt Ltd,Corporate,Rajkot,Gujarat,Western,GJ
AR04145,Nut Crackers,Corporate,Delhi,Delhi,Northern,DL
AR04503,Yuvonics,Distributo,Patna,Bihar,Eastern,BR
AR04531,Chemilite Coatings Pvt. Ltd.,Corporate,Alappuzha,Kerala,Southern,KL
AR04535,Home Entertainers,Corporate,Noida,Uttar Pradesh,Northern,UP
AR04536,Luthra & Luthra LLP,Other,Delhi,Delhi,Northern,DL
AR04537,Pess Power,Corporate,Pune,Maharashtra,Western,MH
AR04538,Amit Kumar Anmol Kumar,Distributo,Bareilly,Uttar Pradesh,Northern,UP
AR04539,Mr. Mobi,Distributo,Imphal,Manipur,Northeastern,MN
